Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006606~protein import into nucleus	14	0.9517335146159076	7.771316615398162E-4	P121A_HUMAN, TPR_HUMAN, COF1_HUMAN, NU107_HUMAN, TMCO6_HUMAN, PTTG_HUMAN, IMA1_HUMAN, NUP93_HUMAN, NU153_HUMAN, RAE1L_HUMAN, NU133_HUMAN, NU188_HUMAN, NU155_HUMAN, STAT3_HUMAN	1396	58	16792	2.9034680367552617	0.961303476776891	0.04539460395080097	1.441223677422765
GOTERM_BP_DIRECT	GO:0032212~positive regulation of telomere maintenance via telomerase	10	0.6798096532970768	8.886501402119392E-4	ACD_HUMAN, TCPZ_HUMAN, TCPD_HUMAN, TNKS2_HUMAN, TCPB_HUMAN, POTE1_HUMAN, NEK2_HUMAN, TNKS1_HUMAN, ATR_HUMAN, AURKB_HUMAN	1396	32	16792	3.7589541547277943	0.9757387820154655	0.05103042184378381	1.6464192749566564
GOTERM_BP_DIRECT	GO:0007165~signal transduction	127	8.633582596872875	9.539070849817572E-4	KS6B1_HUMAN, ULK1_HUMAN, B0LPE5_HUMAN, TNF15_HUMAN, FEZ2_HUMAN, SHB_HUMAN, ABR_HUMAN, TNR25_HUMAN, RHG44_HUMAN, HMHA1_HUMAN, PPIP1_HUMAN, PLXB1_HUMAN, PLCG1_HUMAN, KS6A3_HUMAN, CD72_HUMAN, KHDR1_HUMAN, KPCZ_HUMAN, MPZL1_HUMAN, RIPK3_HUMAN, LCAP_HUMAN, NGAP_HUMAN, MARE2_HUMAN, TNFL6_HUMAN, VDR_HUMAN, ARHG7_HUMAN, RUNX1_HUMAN, MTOR_HUMAN, TRAIP_HUMAN, 1433S_HUMAN, BMX_HUMAN, LRRC1_HUMAN, CSKI1_HUMAN, DOK2_HUMAN, ARBK2_HUMAN, GATA3_HUMAN, GTF2I_HUMAN, HNRPK_HUMAN, NFKB1_HUMAN, CIP4_HUMAN, SH3G2_HUMAN, TRAF5_HUMAN, SNX17_HUMAN, GNL1_HUMAN, FADD_HUMAN, VLDLR_HUMAN, AXIN1_HUMAN, CSK21_HUMAN, MYPT1_HUMAN, EM55_HUMAN, ROCK1_HUMAN, RHPN2_HUMAN, ELP1_HUMAN, RPGF1_HUMAN, RK_HUMAN, TEBP_HUMAN, RHG04_HUMAN, AKT2_HUMAN, PDE4A_HUMAN, PHAG1_HUMAN, TRAF2_HUMAN, SRGP3_HUMAN, NF1_HUMAN, ZEP1_HUMAN, LIMD1_HUMAN, GAPD1_HUMAN, PAK4_HUMAN, IBP2_HUMAN, Q549H9_HUMAN, SRGP2_HUMAN, TEX2_HUMAN, AKT1_HUMAN, MAGI2_HUMAN, LEG1_HUMAN, 2A5E_HUMAN, STAT3_HUMAN, RPGF3_HUMAN, MK14_HUMAN, CAMLG_HUMAN, RCAN1_HUMAN, SMAD1_HUMAN, AKA10_HUMAN, 2A5A_HUMAN, RHG01_HUMAN, AAPK2_HUMAN, PPR1B_HUMAN, KAPCB_HUMAN, CCL11_HUMAN, GNA13_HUMAN, AB1IP_HUMAN, TNR8_HUMAN, F1D8N4_HUMAN, AAKB1_HUMAN, LSP1_HUMAN, LAT_HUMAN, NCOA5_HUMAN, CREB1_HUMAN, SUFU_HUMAN, NPM_HUMAN, RHG05_HUMAN, CO3_HUMAN, CAP1_HUMAN, ABL2_HUMAN, RASL3_HUMAN, EGFR_HUMAN, PDE3B_HUMAN, LEUK_HUMAN, ZN217_HUMAN, A6NHG8_HUMAN, MAGI3_HUMAN, MRC2_HUMAN, A8K401_HUMAN, RAF1_HUMAN, DOK1_HUMAN, ERBIN_HUMAN, PI4KB_HUMAN, IRPL1_HUMAN, STAT6_HUMAN, TGFA1_HUMAN, RASL2_HUMAN, STMN1_HUMAN, F1D8P8_HUMAN, RHG15_HUMAN, VAV2_HUMAN, CD2AP_HUMAN, KI13B_HUMAN, ECM1_HUMAN, KC1E_HUMAN, KC1A_HUMAN, IGSF1_HUMAN	1396	1161	16792	1.31579583848525	0.9815390517696629	0.053936702198245645	1.766305392309564
GOTERM_BP_DIRECT	GO:0010628~positive regulation of gene expression	38	2.583276682528892	0.0010090304144939697	VIME_HUMAN, P53_HUMAN, GELS_HUMAN, DTBP1_HUMAN, MED1_HUMAN, RS3_HUMAN, HCFC1_HUMAN, KLF4_HUMAN, CDK1_HUMAN, FBLN1_HUMAN, A8K401_HUMAN, DDX3X_HUMAN, MYC_HUMAN, RNC_HUMAN, UBAP2_HUMAN, STAT3_HUMAN, CTCF_HUMAN, MK14_HUMAN, SMAD1_HUMAN, ROCK2_HUMAN, FUBP3_HUMAN, TGFB2_HUMAN, CD3E_HUMAN, DNMT1_HUMAN, MITF_HUMAN, F1D8P8_HUMAN, NCOA3_HUMAN, VDR_HUMAN, LDLR_HUMAN, MTOR_HUMAN, AAKB1_HUMAN, TMED2_HUMAN, SRPK2_HUMAN, APOB_HUMAN, PPM1F_HUMAN, HNRPD_HUMAN, TGFB1_HUMAN, CDC42_HUMAN, MCP_HUMAN	1396	262	16792	1.7446138366980906	0.9853439945933239	0.056206621118872424	1.8674668722569954
GOTERM_BP_DIRECT	GO:0006605~protein targeting	11	0.7477906186267845	0.0010300287610331988	KI13B_HUMAN, PML_HUMAN, PAN3_HUMAN, AKAP6_HUMAN, ZDHC3_HUMAN, KTNB1_HUMAN, 1433G_HUMAN, 1433E_HUMAN, GBRAP_HUMAN, ERBIN_HUMAN, GIPC1_HUMAN	1396	39	16792	3.392697083241496	0.9865776067478333	0.056590153234511664	1.9059767726547272
GOTERM_BP_DIRECT	GO:0006897~endocytosis	24	1.6315431679129844	0.0010862068828934083	RUFY1_HUMAN, CD209_HUMAN, TOM1_HUMAN, WIPF1_HUMAN, ATP9B_HUMAN, EHD2_HUMAN, EPN4_HUMAN, ACK1_HUMAN, GAPD1_HUMAN, CIP4_HUMAN, ESYT2_HUMAN, PPIP1_HUMAN, PACN3_HUMAN, WIPF2_HUMAN, AAK1_HUMAN, RAB1A_HUMAN, KC1E_HUMAN, MRC2_HUMAN, LDLR_HUMAN, CYH2_HUMAN, EPN1_HUMAN, DNM1L_HUMAN, CDC42_HUMAN, A4_HUMAN	1396	139	16792	2.07688977757622	0.9893912147733167	0.05881381880383241	2.0089342852172343
GOTERM_BP_DIRECT	GO:0043066~negative regulation of apoptotic process	58	3.9428959891230457	0.0011614160816944517	KS6B1_HUMAN, B0LPE5_HUMAN, MGMT_HUMAN, P53_HUMAN, PSN1_HUMAN, CH60_HUMAN, SEM4D_HUMAN, HIPK3_HUMAN, PRKDC_HUMAN, KS6A3_HUMAN, AKT1_HUMAN, TNF6B_HUMAN, KPCZ_HUMAN, ZN830_HUMAN, STAT3_HUMAN, J3KN59_HUMAN, COF1_HUMAN, PALB2_HUMAN, AAPK2_HUMAN, CD59_HUMAN, ITCH_HUMAN, PDCD4_HUMAN, TMF1_HUMAN, SIN3A_HUMAN, NPM_HUMAN, MY18A_HUMAN, PIAS1_HUMAN, DDB1_HUMAN, KIF14_HUMAN, IL2_HUMAN, ALBU_HUMAN, P63_HUMAN, MED1_HUMAN, TRFL_HUMAN, HNRPK_HUMAN, NFKB1_HUMAN, EGFR_HUMAN, CDK1_HUMAN, EF2K_HUMAN, DDX3X_HUMAN, RAF1_HUMAN, LTOR5_HUMAN, HTAI2_HUMAN, MYC_HUMAN, BAG4_HUMAN, GOLP3_HUMAN, B2CL2_HUMAN, PHIP_HUMAN, KPCI_HUMAN, TSP1_HUMAN, PHB2_HUMAN, BNI3L_HUMAN, RS6_HUMAN, API5_HUMAN, BAG6_HUMAN, BARD1_HUMAN, TGFA_HUMAN, TAF9B_HUMAN, H6UYS5_HUMAN	1396	455	16792	1.5333228376208319	0.9922574706382465	0.061958304673056186	2.146609901736085
GOTERM_BP_DIRECT	GO:0051225~spindle assembly	9	0.6118286879673691	0.0011763905381499636	HAUS8_HUMAN, HAUS6_HUMAN, NCOR1_HUMAN, CHD4_HUMAN, NEK2_HUMAN, HAUS5_HUMAN, RS3_HUMAN, TNKS1_HUMAN, CE192_HUMAN	1396	27	16792	4.009551098376313	0.9927281046194467	0.061943083608799854	2.173999812295313
GOTERM_BP_DIRECT	GO:0051292~nuclear pore complex assembly	6	0.4078857919782461	0.0011853706394354463	RTN4_HUMAN, TPR_HUMAN, NU107_HUMAN, NUP93_HUMAN, NUP98_HUMAN, NU153_HUMAN	1396	11	16792	6.561083615524877	0.992996508602943	0.061626297871867575	2.190421914223406
GOTERM_BP_DIRECT	GO:0016236~macroautophagy	16	1.087695445275323	0.001294256150005803	EI24_HUMAN, ULK1_HUMAN, RRAGC_HUMAN, MLP3C_HUMAN, AAPK2_HUMAN, UBQL1_HUMAN, RRAGD_HUMAN, RBCC1_HUMAN, MTOR_HUMAN, AAKB1_HUMAN, GBRL1_HUMAN, LST8_HUMAN, LTOR5_HUMAN, GBRAP_HUMAN, RRAGB_HUMAN, RRAGA_HUMAN	1396	76	16792	2.5323480621324084	0.9955612388904593	0.06627603956737615	2.3893356556293766
GOTERM_BP_DIRECT	GO:0042110~T cell activation	12	0.8157715839564922	0.0013294764674045918	ZAP70_HUMAN, CD7_HUMAN, IRF4_HUMAN, KI13B_HUMAN, CD2_HUMAN, WASP_HUMAN, CD3E_HUMAN, LAT_HUMAN, OST48_HUMAN, CH60_HUMAN, INAR1_HUMAN, NCK1_HUMAN	1396	47	16792	3.0711455221605806	0.9961700368039376	0.06719700354246383	2.453594685774585
GOTERM_BP_DIRECT	GO:0051988~regulation of attachment of spindle microtubules to kinetochore	5	0.3399048266485384	0.0013525510399591593	ECT2_HUMAN, SPAG5_HUMAN, NEK2_HUMAN, APC_HUMAN, CDC42_HUMAN	1396	7	16792	8.591895210806387	0.9965228790190704	0.06750891405108395	2.495672245830971
GOTERM_BP_DIRECT	GO:0045859~regulation of protein kinase activity	10	0.6798096532970768	0.0014286594781321579	ECT2_HUMAN, FAF1_HUMAN, ELP3_HUMAN, AAKB1_HUMAN, MTOR_HUMAN, KKCC2_HUMAN, KDIS_HUMAN, ELP4_HUMAN, CDC42_HUMAN, ELP1_HUMAN	1396	34	16792	3.537839204449688	0.9974720726993723	0.07033517904757625	2.6343377930926115
GOTERM_BP_DIRECT	GO:0045931~positive regulation of mitotic cell cycle	9	0.6118286879673691	0.0015284070442625726	DUS3_HUMAN, KS6B1_HUMAN, CDK1_HUMAN, BRCA2_HUMAN, KPCA_HUMAN, SHB_HUMAN, TAL1_HUMAN, ABL1_HUMAN, A4_HUMAN	1396	28	16792	3.866352844862874	0.998335478281465	0.0741906557418851	2.8157899954823318
GOTERM_BP_DIRECT	GO:0006376~mRNA splice site selection	7	0.4758667573079538	0.0018055342770600924	SRS10_HUMAN, YTDC1_HUMAN, SRSF6_HUMAN, RBMX_HUMAN, SRSF9_HUMAN, CELF2_HUMAN, LC7L2_HUMAN	1396	17	16792	4.952974886229564	0.9994787997811957	0.08606202868733359	3.3182377403940255
GOTERM_BP_DIRECT	GO:0006337~nucleosome disassembly	7	0.4758667573079538	0.0018055342770600924	HMGA1_HUMAN, ARID2_HUMAN, SMRC2_HUMAN, Q9HBD4_HUMAN, SMRD2_HUMAN, SP16H_HUMAN, SMRC1_HUMAN	1396	17	16792	4.952974886229564	0.9994787997811957	0.08606202868733359	3.3182377403940255
GOTERM_BP_DIRECT	GO:0035518~histone H2A monoubiquitination	6	0.4078857919782461	0.0018936539450492519	DDB1_HUMAN, RN168_HUMAN, RYBP_HUMAN, KDM2B_HUMAN, BCOR_HUMAN, SKP1_HUMAN	1396	12	16792	6.01432664756447	0.9996397325539077	0.08906013955689329	3.477487950708502
GOTERM_BP_DIRECT	GO:0002576~platelet degranulation	19	1.291638341264446	0.0019460557211126743	FETUA_HUMAN, B4DJ51_HUMAN, TSP1_HUMAN, A2MG_HUMAN, TMX3_HUMAN, TGFB2_HUMAN, A1AG2_HUMAN, APOA1_HUMAN, ALBU_HUMAN, TRFE_HUMAN, A2AP_HUMAN, ECM1_HUMAN, TETN_HUMAN, PLMN_HUMAN, WDR1_HUMAN, PCDH7_HUMAN, TGFB1_HUMAN, A4_HUMAN, B7ZKJ8_HUMAN	1396	103	16792	2.218877792305338	0.9997107682132503	0.09039738984713075	3.57207089948971
GOTERM_BP_DIRECT	GO:0051973~positive regulation of telomerase activity	9	0.6118286879673691	0.001958929418673813	KLF4_HUMAN, ACD_HUMAN, TCPD_HUMAN, TCPB_HUMAN, POTE1_HUMAN, NEK2_HUMAN, TNKS1_HUMAN, MYC_HUMAN, AURKB_HUMAN	1396	29	16792	3.7330303329710506	0.9997259604685639	0.08997080707347815	3.5952939432100317
GOTERM_BP_DIRECT	GO:0050434~positive regulation of viral transcription	9	0.6118286879673691	0.001958929418673813	SPT4H_HUMAN, TF2B_HUMAN, CCNT1_HUMAN, RSF1_HUMAN, T2FA_HUMAN, RPB11_HUMAN, RPB9_HUMAN, NELFE_HUMAN, CDK9_HUMAN	1396	29	16792	3.7330303329710506	0.9997259604685639	0.08997080707347815	3.5952939432100317
GOTERM_BP_DIRECT	GO:0006369~termination of RNA polymerase II transcription	14	0.9517335146159076	0.002030335010139937	MAZ_HUMAN, THOC5_HUMAN, SRSF2_HUMAN, ZC11A_HUMAN, SRS11_HUMAN, SRSF9_HUMAN, THOC2_HUMAN, PRP16_HUMAN, PAPOA_HUMAN, PCF11_HUMAN, SRSF6_HUMAN, D3DU92_HUMAN, SRSF4_HUMAN, NCBP1_HUMAN	1396	64	16792	2.631267908309456	0.9997968416314643	0.0920883761779916	3.724007416452235
GOTERM_BP_DIRECT	GO:0000972~transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery	4	0.27192386131883073	0.002146526436749716	LDB1_HUMAN, RAE1L_HUMAN, NU133_HUMAN, NU155_HUMAN	1396	4	16792	12.02865329512894	0.9998751716097825	0.09606260630907759	3.93310283171997
GOTERM_BP_DIRECT	GO:0071922~regulation of cohesin loading	4	0.27192386131883073	0.002146526436749716	CDCA5_HUMAN, HDAC8_HUMAN, RB_HUMAN, WAPL_HUMAN	1396	4	16792	12.02865329512894	0.9998751716097825	0.09606260630907759	3.93310283171997
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	19	1.291638341264446	0.0021747585443400593	B0LPE5_HUMAN, JUNB_HUMAN, HIRA_HUMAN, MEF2D_HUMAN, H33_HUMAN, NF1_HUMAN, WWTR1_HUMAN, SND1_HUMAN, WWOX_HUMAN, MYOC_HUMAN, B4DY08_HUMAN, MRC2_HUMAN, RL1D1_HUMAN, DDX21_HUMAN, A8K401_HUMAN, AKT1_HUMAN, DLX5_HUMAN, RBMX_HUMAN, RRAS2_HUMAN, UFL1_HUMAN	1396	104	16792	2.197542428917787	0.9998891043913324	0.09623690321994449	3.983843739117776
GOTERM_BP_DIRECT	GO:0007169~transmembrane receptor protein tyrosine kinase signaling pathway	18	1.2236573759347382	0.002216133509914785	ZAP70_HUMAN, TYK2_HUMAN, DOK2_HUMAN, ABI1_HUMAN, CD3E_HUMAN, ACK1_HUMAN, ABL2_HUMAN, EGFR_HUMAN, CD7_HUMAN, Q53GM7_HUMAN, LCP2_HUMAN, RPGF1_HUMAN, ROR1_HUMAN, LCK_HUMAN, DOK1_HUMAN, MPZL1_HUMAN, BMX_HUMAN, PHAG1_HUMAN	1396	96	16792	2.2553724928366763	0.999906763711249	0.09695430824816109	4.058160174021685
GOTERM_BP_DIRECT	GO:0007266~Rho protein signal transduction	12	0.8157715839564922	0.0022655180727241472	ROCK2_HUMAN, GNA13_HUMAN, Q53GM7_HUMAN, CTNL1_HUMAN, COF1_HUMAN, RHG05_HUMAN, RHG01_HUMAN, RHG04_HUMAN, ARHG1_HUMAN, ROCK1_HUMAN, BCL6_HUMAN, RHOB_HUMAN	1396	50	16792	2.8868767908309456	0.9999242000643035	0.09798493346474357	4.146791931376659
GOTERM_BP_DIRECT	GO:0043966~histone H3 acetylation	11	0.7477906186267845	0.0022909157018509633	SP130_HUMAN, BRD1_HUMAN, SPI1_HUMAN, IRF4_HUMAN, BRCA2_HUMAN, ELP3_HUMAN, TAF9B_HUMAN, PER1_HUMAN, KAT6A_HUMAN, BRPF1_HUMAN, ELP4_HUMAN	1396	43	16792	3.077097354567868	0.9999318564455254	0.0980174909031799	4.192343535496745
GOTERM_BP_DIRECT	GO:0071901~negative regulation of protein serine/threonine kinase activity	7	0.4758667573079538	0.00251971081450615	CK5P3_HUMAN, DTBP1_HUMAN, 1433G_HUMAN, 1433S_HUMAN, WNK1_HUMAN, ABL1_HUMAN, PPR1B_HUMAN	1396	18	16792	4.677809614772366	0.9999738915488864	0.10619588000235336	4.601773592676062
GOTERM_BP_DIRECT	GO:0072321~chaperone-mediated protein transport	5	0.3399048266485384	0.0025273821472587697	TOR1A_HUMAN, G3XAN8_HUMAN, TIM8A_HUMAN, TIM13_HUMAN, TIM8B_HUMAN, PEX19_HUMAN	1396	8	16792	7.5179083094555885	0.9999747181008503	0.10544196054428168	4.615472748281723
GOTERM_BP_DIRECT	GO:0002903~negative regulation of B cell apoptotic process	5	0.3399048266485384	0.0025273821472587697	S39AA_HUMAN, IL2_HUMAN, BCL6_HUMAN, AURKB_HUMAN, NOC2L_HUMAN	1396	8	16792	7.5179083094555885	0.9999747181008503	0.10544196054428168	4.615472748281723
GOTERM_BP_DIRECT	GO:0030866~cortical actin cytoskeleton organization	8	0.5438477226376615	0.0026354056958563547	ROCK2_HUMAN, ARF6_HUMAN, E41L2_HUMAN, EHD2_HUMAN, L2GL1_HUMAN, 41_HUMAN, FMNL1_HUMAN, ROCK1_HUMAN	1396	24	16792	4.009551098376313	0.9999839283518867	0.10861949964448259	4.808179240081212
GOTERM_BP_DIRECT	GO:0007030~Golgi organization	15	1.0197144799456153	0.0028049625333229408	MY18A_HUMAN, CLAP1_HUMAN, GBF1_HUMAN, UBX2A_HUMAN, DYM_HUMAN, RAB1A_HUMAN, ARHG7_HUMAN, HD_HUMAN, KC1A_HUMAN, TMED2_HUMAN, CLAP2_HUMAN, S23IP_HUMAN, CTRO_HUMAN, CDC42_HUMAN, GOLP3_HUMAN	1396	74	16792	2.4382405327964065	0.9999921078711864	0.1140815337806933	5.109913908731234
GOTERM_BP_DIRECT	GO:0030334~regulation of cell migration	15	1.0197144799456153	0.0028049625333229408	B0LPE5_HUMAN, KIF14_HUMAN, AJUBA_HUMAN, PLXB2_HUMAN, NCK1_HUMAN, PLXB1_HUMAN, MINK1_HUMAN, RTN4_HUMAN, LDB1_HUMAN, GNA13_HUMAN, NEXN_HUMAN, AKT1_HUMAN, AKT2_HUMAN, RHOB_HUMAN, TGFB1_HUMAN, LMNA_HUMAN	1396	74	16792	2.4382405327964065	0.9999921078711864	0.1140815337806933	5.109913908731234
GOTERM_BP_DIRECT	GO:0006957~complement activation, alternative pathway	6	0.4078857919782461	0.002868071114902362	PROP_HUMAN, CO5_HUMAN, CO3_HUMAN, CO9_HUMAN, CFAB_HUMAN, CO7_HUMAN	1396	13	16792	5.551686136213356	0.9999939435017262	0.11537875887253535	5.221987376868686
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	31	2.107409925220938	0.0030008418660275975	SRA1_HUMAN, P53_HUMAN, STEA3_HUMAN, TRAF2_HUMAN, P63_HUMAN, RS3_HUMAN, TNR25_HUMAN, TR19L_HUMAN, A6NHG8_HUMAN, BIK_HUMAN, A8K401_HUMAN, RAF1_HUMAN, LEG1_HUMAN, P73_HUMAN, Q96FS5_HUMAN, RBM5_HUMAN, TRAF5_HUMAN, ETS1_HUMAN, AN32A_HUMAN, B2CL2_HUMAN, FADD_HUMAN, CD3E_HUMAN, MITF_HUMAN, BNI3L_HUMAN, RTN4_HUMAN, PEA15_HUMAN, RASF5_HUMAN, RL1D1_HUMAN, MAGD1_HUMAN, BCL6_HUMAN, TGFB1_HUMAN, MADD_HUMAN	1396	213	16792	1.7506490711220521	0.9999965301297455	0.11925203409459584	5.4573638130685165
GOTERM_BP_DIRECT	GO:0032147~activation of protein kinase activity	11	0.7477906186267845	0.003274867429450005	STK11_HUMAN, ECT2_HUMAN, PK3CA_HUMAN, TGFB2_HUMAN, D2JYI1_HUMAN, AXIN1_HUMAN, KIF14_HUMAN, WNK1_HUMAN, MARK2_HUMAN, TPX2_HUMAN, RIPK3_HUMAN	1396	45	16792	2.94033747214263	0.9999989011543943	0.1282150511552771	5.94140916695406
GOTERM_BP_DIRECT	GO:0000375~RNA splicing, via transesterification reactions	8	0.5438477226376615	0.003401422872700487	TRA2B_HUMAN, SRS10_HUMAN, SCAFB_HUMAN, SF3B1_HUMAN, FUBP2_HUMAN, SRSF4_HUMAN, DDX23_HUMAN, PRPF3_HUMAN	1396	25	16792	3.8491690544412607	0.999999353960293	0.13160875214176893	6.164167109967266
GOTERM_BP_DIRECT	GO:0043536~positive regulation of blood vessel endothelial cell migration	7	0.4758667573079538	0.003426686392894569	B0LPE5_HUMAN, TSP1_HUMAN, PLCG1_HUMAN, KPCA_HUMAN, KPCD2_HUMAN, AKT1_HUMAN, TGFB1_HUMAN, MK14_HUMAN	1396	19	16792	4.431609108731715	0.9999994189588162	0.13131009688549677	6.208575144042861
GOTERM_BP_DIRECT	GO:0001894~tissue homeostasis	7	0.4758667573079538	0.003426686392894569	STK11_HUMAN, NANO1_HUMAN, ACACA_HUMAN, BARD1_HUMAN, TRI32_HUMAN, RB_HUMAN, CUBN_HUMAN	1396	19	16792	4.431609108731715	0.9999994189588162	0.13131009688549677	6.208575144042861
GOTERM_BP_DIRECT	GO:0043065~positive regulation of apoptotic process	40	2.719238613188307	0.003452387902058298	B0LPE5_HUMAN, BCLF1_HUMAN, P53_HUMAN, NF1_HUMAN, ABR_HUMAN, PSN1_HUMAN, APC_HUMAN, CH60_HUMAN, PRAF3_HUMAN, BAD_HUMAN, PNMA1_HUMAN, PRKDC_HUMAN, AKT1_HUMAN, DDX3X_HUMAN, P73_HUMAN, RBM5_HUMAN, ECT2_HUMAN, FADD_HUMAN, SDS3_HUMAN, FAF1_HUMAN, ACINU_HUMAN, SOX4_HUMAN, VAV2_HUMAN, BNI3L_HUMAN, RS6_HUMAN, ABL1_HUMAN, CCAR2_HUMAN, TNFL6_HUMAN, ARHG7_HUMAN, TNR8_HUMAN, BARD1_HUMAN, ARHG9_HUMAN, RHG04_HUMAN, BCL6_HUMAN, DNM1L_HUMAN, D3DU92_HUMAN, ARHG6_HUMAN, CREB1_HUMAN, TGFB1_HUMAN, RHOB_HUMAN, H6UYS5_HUMAN	1396	300	16792	1.6038204393505255	0.999999478379054	0.13103267409903718	6.253732660530364
GOTERM_BP_DIRECT	GO:0007010~cytoskeleton organization	25	1.699524133242692	0.0036123474114293985	FGD6_HUMAN, PHIP_HUMAN, MAST2_HUMAN, KPCI_HUMAN, COF1_HUMAN, TBB4A_HUMAN, FMNL1_HUMAN, ZRAN1_HUMAN, MAST4_HUMAN, AJUBA_HUMAN, LIMD1_HUMAN, SPTB2_HUMAN, CCDC6_HUMAN, CD2AP_HUMAN, PALM_HUMAN, CCL11_HUMAN, PAK4_HUMAN, CAMP1_HUMAN, PCLO_HUMAN, ACTB_HUMAN, RHG04_HUMAN, K1C16_HUMAN, ABLM1_HUMAN, TBB2B_HUMAN, MAST3_HUMAN	1396	161	16792	1.86780330669704	0.9999997334775141	0.13545838613330352	6.534319064850269
GOTERM_BP_DIRECT	GO:0045727~positive regulation of translation	12	0.8157715839564922	0.0036754831099328447	KS6B1_HUMAN, LARP1_HUMAN, NPM_HUMAN, PASK_HUMAN, TSP1_HUMAN, SOX4_HUMAN, EF2_HUMAN, MTOR_HUMAN, CIRBP_HUMAN, DDX3X_HUMAN, HNRPD_HUMAN, LAR4B_HUMAN	1396	53	16792	2.7234686705952313	0.999999795535141	0.13644181185701565	6.644847032897916
GOTERM_BP_DIRECT	GO:0048208~COPII vesicle coating	13	0.8837525492861998	0.003927111864345369	TPC2A_HUMAN, CD59_HUMAN, SC23A_HUMAN, TPPC3_HUMAN, RAB1A_HUMAN, SC22B_HUMAN, J3KNL6_HUMAN, TGFA_HUMAN, CO7A1_HUMAN, TMED2_HUMAN, S23IP_HUMAN, TPC2L_HUMAN, PP6R3_HUMAN	1396	61	16792	2.5634834891258396	0.9999999289192422	0.14382272077423108	7.084130955344703
GOTERM_BP_DIRECT	GO:0031110~regulation of microtubule polymerization or depolymerization	5	0.3399048266485384	0.004251326402446843	SKA3_HUMAN, J3QKN8_HUMAN, SKA1_HUMAN, CLAP2_HUMAN, STMN1_HUMAN	1396	9	16792	6.682585163960523	0.9999999817884008	0.1534223386974236	7.647248558426057
GOTERM_BP_DIRECT	GO:0070198~protein localization to chromosome, telomeric region	5	0.3399048266485384	0.004251326402446843	ACD_HUMAN, ATRX_HUMAN, TNKS2_HUMAN, TNKS1_HUMAN, ATR_HUMAN	1396	9	16792	6.682585163960523	0.9999999817884008	0.1534223386974236	7.647248558426057
GOTERM_BP_DIRECT	GO:0042754~negative regulation of circadian rhythm	5	0.3399048266485384	0.004251326402446843	SUV91_HUMAN, SFPQ_HUMAN, A2I2P0_HUMAN, SIN3A_HUMAN, SUV92_HUMAN	1396	9	16792	6.682585163960523	0.9999999817884008	0.1534223386974236	7.647248558426057
GOTERM_BP_DIRECT	GO:0006259~DNA metabolic process	8	0.5438477226376615	0.004325903145886871	MUS81_HUMAN, DNLI1_HUMAN, MY18A_HUMAN, KI67_HUMAN, TOPB1_HUMAN, IMA1_HUMAN, TREX1_HUMAN, TDT_HUMAN	1396	26	16792	3.7011240908089045	0.9999999866867394	0.15457184337001595	7.776320734735753
GOTERM_BP_DIRECT	GO:0031100~organ regeneration	11	0.7477906186267845	0.004568200628388244	KPYM_HUMAN, CDK1_HUMAN, D2JYI1_HUMAN, PYR1_HUMAN, LPIN1_HUMAN, KI67_HUMAN, APOA1_HUMAN, MED1_HUMAN, PRPS1_HUMAN, TGBR3_HUMAN, RENT2_HUMAN	1396	47	16792	2.8152167286471985	0.9999999951899723	0.16114011348308288	8.19449472156759
GOTERM_BP_DIRECT	GO:0019083~viral transcription	19	1.291638341264446	0.004947050243492471	P121A_HUMAN, NUPL2_HUMAN, TPR_HUMAN, NU107_HUMAN, RL28_HUMAN, RS3_HUMAN, NUP93_HUMAN, NUP98_HUMAN, RS6_HUMAN, NU153_HUMAN, RAE1L_HUMAN, RLA2_HUMAN, RBP2_HUMAN, RL35_HUMAN, NU133_HUMAN, NU188_HUMAN, RS10_HUMAN, NU155_HUMAN, RL34_HUMAN	1396	112	16792	2.0405751125665166	0.999999999021369	0.17187377927616665	8.844745142773025
GOTERM_BP_DIRECT	GO:0003289~atrial septum primum morphogenesis	4	0.27192386131883073	0.00503407892545267	NSD2_HUMAN, TGFB2_HUMAN, SOX4_HUMAN, D3DPA4_HUMAN	1396	5	16792	9.622922636103151	0.9999999993212263	0.17319531708585167	8.993502626660332
GOTERM_BP_DIRECT	GO:0036124~histone H3-K9 trimethylation	4	0.27192386131883073	0.00503407892545267	ARI4B_HUMAN, SUV91_HUMAN, ARI4A_HUMAN, SUV92_HUMAN	1396	5	16792	9.622922636103151	0.9999999993212263	0.17319531708585167	8.993502626660332
GOTERM_BP_DIRECT	GO:0006303~double-strand break repair via nonhomologous end joining	13	0.8837525492861998	0.0051594853089809555	BABA1_HUMAN, RIF1_HUMAN, MLH1_HUMAN, NSD2_HUMAN, TP53B_HUMAN, H2AX_HUMAN, MDC1_HUMAN, BARD1_HUMAN, KDM2A_HUMAN, PRKDC_HUMAN, XRCC6_HUMAN, RN168_HUMAN, NSE2_HUMAN	1396	63	16792	2.4821030608996226	0.9999999995993751	0.17567992962972145	9.207454807689764
